ORIGIN_AIRPORT_ID,Year,Origin Airport Code,Total Departures,Total Passengers,Total Seats,Total Load Factor (%),Total Passengers/Flight,Total Seats/Flight,Total Distance/Flight (sm),Total Distance/Passenger (sm),Total Payload (lbs),Total Freight (lbs),Total Mail (lbs),Domestic Departures,Domestic Passengers,Domestic Seats,Domestic Load Factor (%),Domestic Passengers/Flight,Domestic Seats/Flight,Domestic Distance/Flight (sm),Domestic Distance/Passenger (sm),Domestic Payload (lbs),Domestic Freight (lbs),Domestic Mail (lbs),Outbound International Departures,Outbound International Passengers,Outbound International Seats,Outbound International Load Factor (%),Outbound International Passengers/Flight,Outbound International Seats/Flight,Outbound International Distance/Flight (sm),Outbound International Distance/Passenger (sm),Outbound International Payload (lbs),Outbound International Freight (lbs),Outbound International Mail (lbs),Inbound International Departures,Inbound International Passengers,Inbound International Seats,Inbound International Load Factor (%),Inbound International Passengers/Flight,Inbound International Seats/Flight,Inbound International Distance/Flight (sm),Inbound International Distance/Passenger (sm),Inbound International Payload (lbs),Inbound International Freight (lbs),Inbound International Mail (lbs),Origin City Name,Origin Airport Name
14698,2018,SBP,"5,520","235,431","320,942",73.4,42.65054348,58.14166667,386.6969203,460.0018902,"80,369,000","758,534",40,"5,520","235,431","320,942",73.4,42.65054348,58.14166667,386.6969203,460.0018902,"80,369,000","758,534",40,,,,,,,,,,,,,,,,,,,,,,,San Luis Obispo (SBP),San Luis County Regional (SBP)
14698,2019,SBP,"6,004","267,509","348,729",76.7,44.55512991,58.08277815,454.6553964,536.6623179,"87,977,805","607,132",0,"6,004","267,509","348,729",76.7,44.55512991,58.08277815,454.6553964,536.6623179,"87,977,805","607,132",0,,,,,,,,,,,,,,,,,,,,,,,San Luis Obispo (SBP),San Luis County Regional (SBP)
14698,2020,SBP,"4,411","130,894","242,051",54.1,29.67445024,54.8744049,559.9669009,684.7688359,"62,755,676","557,775",0,"4,411","130,894","242,051",54.1,29.67445024,54.8744049,559.9669009,684.7688359,"62,755,676","557,775",0,,,,,,,,,,,,,,,,,,,,,,,San Luis Obispo (SBP),San Luis County Regional (SBP)
14698,2021,SBP,"4,331","200,682","254,775",78.8,46.33618102,58.82590626,620.4617871,722.6424393,"69,744,366","540,151",0,"4,329","200,666","254,757",78.8,46.35389235,58.84892585,620.2582583,722.6154605,"69,740,316","540,151",0,2,16,18,88.9,8,9,"1,061","1,061","4,050",0,0,,,,,,,,,,,,San Luis Obispo (SBP),San Luis County Regional (SBP)
14698,2022,SBP,"5,451","273,777","339,764",80.6,50.22509631,62.33058154,584.1865713,681.5921608,"93,680,661","490,636",0,"5,448","273,759","339,729",80.6,50.24944934,62.35848018,582.4900881,681.3612813,"93,662,713","490,636",0,3,18,35,51.4,6,11.66666667,"3,665","4,193","17,948",0,0,,,,,,,,,,,,San Luis Obispo (SBP),San Luis County Regional (SBP)
14698,2023,SBP,"5,527","324,732","408,776",79.4,58.7537543,73.95983354,560.1268319,698.8857951,"106,964,570","420,432",0,"5,526","324,727","408,767",79.4,58.76348172,73.97158885,560.0522982,698.8815898,"106,962,014","420,432",0,1,5,9,55.6,5,9,972,972,"2,556",0,0,,,,,,,,,,,,San Luis Obispo (SBP),San Luis County Regional (SBP)
14698,2024M1-10,SBP,"4,900","299,719","385,566",77.7,61.16714286,78.68693878,537.6163265,665.9235584,"95,850,313","329,156",0,"4,900","299,719","385,566",77.7,61.16714286,78.68693878,537.6163265,665.9235584,"95,850,313","329,156",0,,,,,,,,,,,,,,,,,,,,,,,San Luis Obispo (SBP),San Luis County Regional (SBP)
14704,2014,SBY,"2,744","62,892","85,082",73.9,22.91982507,31.00655977,170.8797376,234.4969153,"22,188,400","987,917",1,"2,744","62,892","85,082",73.9,22.91982507,31.00655977,170.8797376,234.4969153,"22,188,400","987,917",1,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2015,SBY,"2,650","61,850","81,211",76.2,23.33962264,30.64566038,171.5090566,233.4499919,"21,324,650","985,056",0,"2,650","61,850","81,211",76.2,23.33962264,30.64566038,171.5090566,233.4499919,"21,324,650","985,056",0,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2016,SBY,"2,500","58,821","83,921",70.1,23.5284,33.5684,177.1304,227.4086296,"21,422,120","682,746",0,"2,500","58,821","83,921",70.1,23.5284,33.5684,177.1304,227.4086296,"21,422,120","682,746",0,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2017,SBY,"2,690","57,503","86,960",66.1,21.37657993,32.32713755,169.5650558,226.7409353,"23,273,350","959,271",590,"2,690","57,503","86,960",66.1,21.37657993,32.32713755,169.5650558,226.7409353,"23,273,350","959,271",590,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2018,SBY,"2,587","64,771","95,521",67.8,25.03710862,36.92346347,177.2643989,221.66397,"26,308,225","975,293",0,"2,587","64,771","95,521",67.8,25.03710862,36.92346347,177.2643989,221.66397,"26,308,225","975,293",0,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2019,SBY,"2,610","70,211","95,274",73.7,26.90076628,36.50344828,176.2045977,208.2110638,"26,310,344","924,954",0,"2,610","70,211","95,274",73.7,26.90076628,36.50344828,176.2045977,208.2110638,"26,310,344","924,954",0,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2020,SBY,"2,084","34,412","68,629",50.1,16.51247601,32.93138196,204.2509597,284.5250785,"20,019,470","803,233",0,"2,084","34,412","68,629",50.1,16.51247601,32.93138196,204.2509597,284.5250785,"20,019,470","803,233",0,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2021,SBY,"2,261","58,923","78,841",74.7,26.06059266,34.86996904,200.0765148,247.6601327,"22,791,550","643,932",0,"2,261","58,923","78,841",74.7,26.06059266,34.86996904,200.0765148,247.6601327,"22,791,550","643,932",0,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2022,SBY,"1,893","47,395","60,616",78.2,25.03697834,32.02113048,223.6328579,296.3038928,"18,258,850","566,359",0,"1,893","47,395","60,616",78.2,25.03697834,32.02113048,223.6328579,296.3038928,"18,258,850","566,359",0,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2023,SBY,"1,721","52,270","71,841",72.8,30.37187682,41.74375363,262.7007554,305.4732925,"19,978,200","253,657",0,"1,721","52,270","71,841",72.8,30.37187682,41.74375363,262.7007554,305.4732925,"19,978,200","253,657",0,,,,,,,,,,,,,,,,,,,,,,,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14704,2024M1-10,SBY,"1,485","49,183","74,152",66.3,33.11986532,49.93400673,285.2821549,292.0519488,"19,639,320","22,435",0,"1,484","49,183","74,138",66.3,33.14218329,49.95822102,282.7493261,292.0519488,"19,635,800","22,435",0,1,0,14,0,0,14,"4,044",,"3,520",0,0,1,47,50,94,47,50,426,426,"13,250",0,0,Salisbury (SBY),Salisbury-Ocean City/Wicomico Regional (SBY)
14706,2015,SC1,2,98,346,28.3,49,173,"1,210","2,112","85,000",0,0,2,98,346,28.3,49,173,"1,210","2,112","85,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Beaufort (SC1),Beaufort MCAS (SC1)
14706,2017,SC1,2,191,327,58.4,95.5,163.5,"1,508.50","1,532.98","72,200",0,0,2,191,327,58.4,95.5,163.5,"1,508.50","1,532.98","72,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Beaufort (SC1),Beaufort MCAS (SC1)
14706,2019,SC1,2,95,186,51.1,47.5,93,"1,332.50","2,112","279,200",0,0,2,95,186,51.1,47.5,93,"1,332.50","2,112","279,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Beaufort (SC1),Beaufort MCAS (SC1)
14706,2020,SC1,1,0,0,,0,0,"4,376",,"247,274",0,0,,,,,,,,,,,,1,0,0,,0,0,"4,376",,"247,274",0,0,,,,,,,,,,,,Beaufort (SC1),Beaufort MCAS (SC1)
14706,2021,SC1,3,218,498,43.8,72.66666667,166,"1,375","1,380.44","99,600",0,0,3,218,498,43.8,72.66666667,166,"1,375","1,380.44","99,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Beaufort (SC1),Beaufort MCAS (SC1)
14706,2023,SC1,2,46,299,15.4,23,149.5,201,148,"75,264","24,288",0,2,46,299,15.4,23,149.5,201,148,"75,264","24,288",0,,,,,,,,,,,,,,,,,,,,,,,Beaufort (SC1),Beaufort MCAS (SC1)
14709,2014,SCC,"4,008","85,963","140,211",61.3,21.44785429,34.98278443,209.2412675,263.5477938,"70,365,692","13,621,952","11,392,573","4,008","85,963","140,211",61.3,21.44785429,34.98278443,209.2412675,263.5477938,"70,365,692","13,621,952","11,392,573",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2015,SCC,"4,826","111,729","172,400",64.8,23.1514712,35.72316618,236.9861169,316.0137923,"89,666,425","16,232,329","10,755,587","4,826","111,729","172,400",64.8,23.1514712,35.72316618,236.9861169,316.0137923,"89,666,425","16,232,329","10,755,587",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2016,SCC,"3,672","78,629","139,619",56.3,21.41312636,38.02260349,244.4321895,328.7336479,"74,630,626","17,582,352","10,912,919","3,672","78,629","139,619",56.3,21.41312636,38.02260349,244.4321895,328.7336479,"74,630,626","17,582,352","10,912,919",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2017,SCC,"2,947","67,390","120,737",55.8,22.8673227,40.96946047,220.3098066,310.6310877,"62,179,526","12,497,750","11,023,043","2,947","67,390","120,737",55.8,22.8673227,40.96946047,220.3098066,310.6310877,"62,179,526","12,497,750","11,023,043",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2018,SCC,"3,319","79,674","151,279",52.7,24.00542332,45.57969268,212.2063875,317.2142355,"79,485,010","17,460,484","10,845,605","3,319","79,674","151,279",52.7,24.00542332,45.57969268,212.2063875,317.2142355,"79,485,010","17,460,484","10,845,605",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2019,SCC,"3,764","106,773","175,142",61,28.36689692,46.53081828,214.2964931,380.1401946,"83,099,786","20,073,211","9,192,087","3,764","106,773","175,142",61,28.36689692,46.53081828,214.2964931,380.1401946,"83,099,786","20,073,211","9,192,087",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2020,SCC,"2,789","75,007","159,027",47.2,26.89386877,57.01936178,299.3087128,524.5800659,"67,599,258","8,873,580","6,610,574","2,789","75,007","159,027",47.2,26.89386877,57.01936178,299.3087128,524.5800659,"67,599,258","8,873,580","6,610,574",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2021,SCC,"2,769","64,471","145,691",44.3,23.28313471,52.61502347,282.6139401,595.8586031,"65,241,181","13,922,275","7,240,207","2,769","64,471","145,691",44.3,23.28313471,52.61502347,282.6139401,595.8586031,"65,241,181","13,922,275","7,240,207",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2022,SCC,"2,625","73,689","123,131",59.8,28.072,46.90704762,277.6057143,601.2565376,"53,332,139","8,362,153","7,379,687","2,625","73,689","123,131",59.8,28.072,46.90704762,277.6057143,601.2565376,"53,332,139","8,362,153","7,379,687",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2023,SCC,"2,955","83,301","131,331",63.4,28.18984772,44.44365482,269.0866328,600.5388891,"54,954,021","7,963,619","6,759,002","2,955","83,301","131,331",63.4,28.18984772,44.44365482,269.0866328,600.5388891,"54,954,021","7,963,619","6,759,002",,,,,,,,,,,,1,5,14,35.7,5,14,"2,939","2,939","2,801",0,0,Deadhorse (SCC),Deadhorse Airport (SCC)
14709,2024M1-10,SCC,"2,563","81,838","130,252",62.8,31.93055014,50.82013266,285.8989465,605.0636624,"48,275,717","4,487,631","5,990,501","2,563","81,838","130,252",62.8,31.93055014,50.82013266,285.8989465,605.0636624,"48,275,717","4,487,631","5,990,501",,,,,,,,,,,,,,,,,,,,,,,Deadhorse (SCC),Deadhorse Airport (SCC)
14711,2014,SCE,"5,120","142,204","196,051",72.5,27.77421875,38.29121094,224.9611328,258.7713848,"58,944,533","1,354,704",0,"5,120","142,204","196,051",72.5,27.77421875,38.29121094,224.9611328,258.7713848,"58,944,533","1,354,704",0,,,,,,,,,,,,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2015,SCE,"4,810","138,873","185,507",74.9,28.87172557,38.56694387,231.4006237,267.5920661,"50,605,675","1,388,464",2,"4,810","138,873","185,507",74.9,28.87172557,38.56694387,231.4006237,267.5920661,"50,605,675","1,388,464",2,,,,,,,,,,,,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2016,SCE,"4,663","134,273","179,149",75,28.79541068,38.41925799,234.6618057,280.3967142,"47,252,242","1,237,183","3,171","4,663","134,273","179,149",75,28.79541068,38.41925799,234.6618057,280.3967142,"47,252,242","1,237,183","3,171",,,,,,,,,,,,1,50,50,100,50,50,215,215,"12,240",0,0,State College (SCE),University Park (SCE)
14711,2017,SCE,"4,674","138,167","185,770",74.4,29.56076166,39.74540009,236.3436029,271.2823974,"49,181,662","1,255,383",510,"4,671","138,159","185,744",74.4,29.57803468,39.76536074,236.3219867,271.2844621,"49,169,921","1,255,383",510,3,8,26,30.8,2.666666667,8.666666667,270,235.625,"11,741",0,0,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2018,SCE,"4,853","153,449","212,295",72.3,31.61941067,43.74510612,256.0024727,285.6824678,"57,927,311","1,301,781",1,"4,853","153,449","212,295",72.3,31.61941067,43.74510612,256.0024727,285.6824678,"57,927,311","1,301,781",1,,,,,,,,,,,,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2019,SCE,"5,776","193,533","260,012",74.4,33.50640582,45.01592798,290.7100069,322.2195336,"75,705,773","1,308,185",3,"5,775","193,533","259,839",74.5,33.51220779,44.99376623,290.7231169,322.2195336,"75,663,273","1,308,185",3,1,0,173,0,0,173,215,,"42,500",0,0,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2020,SCE,"3,505","74,722","162,715",45.9,21.31868759,46.42368046,287.4333809,365.4145633,"45,349,225","1,163,295",0,"3,505","74,722","162,715",45.9,21.31868759,46.42368046,287.4333809,365.4145633,"45,349,225","1,163,295",0,,,,,,,,,,,,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2021,SCE,"3,961","122,403","182,434",67.1,30.90204494,46.05756122,259.3044686,322.7412318,"47,867,208","1,260,774",0,"3,961","122,403","182,434",67.1,30.90204494,46.05756122,259.3044686,322.7412318,"47,867,208","1,260,774",0,,,,,,,,,,,,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2022,SCE,"3,317","112,732","146,851",76.8,33.98613205,44.27223395,280.1471209,341.7336692,"42,336,217","1,186,013",0,"3,317","112,732","146,851",76.8,33.98613205,44.27223395,280.1471209,341.7336692,"42,336,217","1,186,013",0,,,,,,,,,,,,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2023,SCE,"3,973","139,069","196,523",70.8,35.00352379,49.46463629,274.3642084,337.9363841,"56,380,500","1,239,781",0,"3,972","139,064","196,515",70.8,35.01107754,49.47507553,274.3791541,337.9408042,"56,377,050","1,239,781",0,1,5,8,62.5,5,8,215,215,"3,450",0,0,,,,,,,,,,,,State College (SCE),University Park (SCE)
14711,2024M1-10,SCE,"3,076","107,955","137,098",78.7,35.09590377,44.57022107,262.0516905,291.9725812,"39,629,677","990,679",0,"3,075","107,952","137,090",78.7,35.10634146,44.58211382,262.0669919,291.9747202,"39,628,078","990,679",0,1,3,8,37.5,3,8,215,215,"1,599",0,0,1,0,0,,0,0,215,,0,0,0,State College (SCE),University Park (SCE)
14712,2014,SCF,26,70,245,28.6,2.692307692,9.423076923,745.6153846,909.5142857,"66,815",602,0,22,53,200,26.5,2.409090909,9.090909091,448.1363636,489.7358491,"53,797",602,0,4,17,45,37.8,4.25,11.25,"2,381.75","2,218.24","13,018",0,0,4,12,42,28.6,3,10.5,"2,318.50","1,529.83","9,872",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2015,SCF,47,133,459,29,2.829787234,9.765957447,976.106383,"1,055.59","131,955",0,0,32,66,316,20.9,2.0625,9.875,551.84375,429.3787879,"84,053",0,0,15,67,143,46.9,4.466666667,9.533333333,"1,881.20","1,672.45","47,902",0,0,13,49,123,39.8,3.769230769,9.461538462,"1,608.23","1,425.02","39,905",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2016,SCF,65,156,647,24.1,2.4,9.953846154,"1,200.86","1,258.13","197,535",0,0,40,103,398,25.9,2.575,9.95,993.275,"1,061.18","120,527",0,0,25,53,249,21.3,2.12,9.96,"1,533","1,640.89","77,008",0,0,21,71,210,33.8,3.380952381,10,"1,303.76","1,273.48","70,167",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2017,SCF,106,272,"1,104",24.6,2.566037736,10.41509434,"1,166.13","1,305.90","349,261",0,0,76,153,796,19.2,2.013157895,10.47368421,994.2894737,"1,169.28","252,762",0,0,30,119,308,38.6,3.966666667,10.26666667,"1,601.47","1,481.56","96,499",0,0,29,98,288,34,3.379310345,9.931034483,"1,635.69","1,464.73","82,581",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2018,SCF,89,300,866,34.6,3.370786517,9.730337079,943.2808989,954.7566667,"230,703",0,0,62,165,585,28.2,2.661290323,9.435483871,767.7903226,622.6545455,"149,776",0,0,27,135,281,48,5,10.40740741,"1,346.26","1,360.66","80,927",0,0,27,127,280,45.4,4.703703704,10.37037037,"1,504.22","1,528.39","88,401",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2019,SCF,790,208,642,32.4,0.263291139,0.812658228,975.8088608,811.9711538,"169,808",0,0,222,164,573,28.6,0.738738739,2.581081081,355.1486486,703.0243902,"150,306",0,0,568,44,69,63.8,0.077464789,0.121478873,"1,218.39","1,218.05","19,502",0,0,642,66,153,43.1,0.102803738,0.238317757,"1,174.75","2,207.18","42,578",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2020,SCF,73,232,698,33.2,3.178082192,9.561643836,941.9041096,878.1163793,"174,013",0,0,48,155,450,34.4,3.229166667,9.375,642.2291667,575.3935484,"99,580",0,0,25,77,248,31,3.08,9.92,"1,517.28","1,487.49","74,433",0,0,15,49,151,32.5,3.266666667,10.06666667,"1,632.93","1,508.22","43,378",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2021,SCF,170,453,"1,765",25.7,2.664705882,10.38235294,892.7764706,"1,121.47","450,409",90,0,135,337,"1,452",23.2,2.496296296,10.75555556,712.2222222,903.2937685,"358,874",90,0,35,116,313,37.1,3.314285714,8.942857143,"1,589.20","1,755.33","91,535",0,0,44,184,447,41.2,4.181818182,10.15909091,"1,988.61","1,906.64","146,880",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2022,SCF,220,701,"2,421",29,3.186363636,11.00454545,"1,039.55","1,129.64","746,471",0,0,159,500,"1,852",27,3.144654088,11.64779874,771.6226415,907.81,"528,462",0,0,61,201,569,35.3,3.295081967,9.327868852,"1,737.90","1,681.46","218,009",0,0,67,221,634,34.9,3.298507463,9.462686567,"1,602.76","1,592.94","249,506",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2023,SCF,164,531,"1,842",28.8,3.237804878,11.23170732,"1,209.82","1,306.52","588,977",0,0,112,343,"1,324",25.9,3.0625,11.82142857,877.4553571,"1,045.50","398,632",0,0,52,188,518,36.3,3.615384615,9.961538462,"1,925.69","1,782.72","190,345",0,0,48,175,491,35.6,3.645833333,10.22916667,"2,114.96","2,086.42","166,804",0,0,Phoenix (SCF),Scottsdale (SCF)
14712,2024M1-10,SCF,"1,692","32,164","48,973",65.7,19.00945626,28.94385343,395.8244681,364.6298346,"9,836,615",0,0,"1,675","32,086","48,804",65.7,19.1558209,29.13671642,374.2185075,360.2132394,"9,795,778",0,0,17,78,169,46.2,4.588235294,9.941176471,"2,524.65","2,181.44","40,837",0,0,23,98,252,38.9,4.260869565,10.95652174,"2,455.70","1,858.83","57,280",0,0,Phoenix (SCF),Scottsdale (SCF)
14713,2015,SCH,1,3,9,33.3,3,9,103,103,"3,450",0,0,1,3,9,33.3,3,9,103,103,"3,450",0,0,,,,,,,,,,,,,,,,,,,,,,,Schenectady (SCH),Schenectady County (SCH)
14713,2016,SCH,1,1,14,7.1,1,14,138,138,"2,400",0,0,1,1,14,7.1,1,14,138,138,"2,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Schenectady (SCH),Schenectady County (SCH)
14713,2017,SCH,2,1,17,5.9,0.5,8.5,692,"1,234","7,100",0,0,2,1,17,5.9,0.5,8.5,692,"1,234","7,100",0,0,,,,,,,,,,,,,,,,,,,,,,,Schenectady (SCH),Schenectady County (SCH)
14713,2018,SCH,3,9,35,25.7,3,11.66666667,399.3333333,630.3333333,"8,170",0,0,3,9,35,25.7,3,11.66666667,399.3333333,630.3333333,"8,170",0,0,,,,,,,,,,,,,,,,,,,,,,,Schenectady (SCH),Schenectady County (SCH)
14713,2019,SCH,2,5,17,29.4,2.5,8.5,138,138,"5,250",0,0,2,5,17,29.4,2.5,8.5,138,138,"5,250",0,0,,,,,,,,,,,,1,2,9,22.2,2,9,"1,244","1,244","1,800",0,0,Schenectady (SCH),Schenectady County (SCH)
14713,2021,SCH,1,0,15,0,0,15,138,,"3,200",0,0,1,0,15,0,0,15,138,,"3,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Schenectady (SCH),Schenectady County (SCH)
14713,2022,SCH,2,15,24,62.5,7.5,12,747.5,495.2,"10,000",0,0,2,15,24,62.5,7.5,12,747.5,495.2,"10,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Schenectady (SCH),Schenectady County (SCH)
14713,2023,SCH,2,4,16,25,2,8,182.5,182.5,"6,900",0,0,2,4,16,25,2,8,182.5,182.5,"6,900",0,0,,,,,,,,,,,,,,,,,,,,,,,Schenectady (SCH),Schenectady County (SCH)
14713,2024M1-10,SCH,5,9,46,19.6,1.8,9.2,617.6,928,"19,600",0,0,5,9,46,19.6,1.8,9.2,617.6,928,"19,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Schenectady (SCH),Schenectady County (SCH)
14715,2021,SCJ,1,46,56,82.1,46,56,"2,592","2,592","27,700",0,0,,,,,,,,,,,,1,46,56,82.1,46,56,"2,592","2,592","27,700",0,0,,,,,,,,,,,,Smith Cove (SCJ),Smith Cove Airport (SCJ)
14716,2014,SCK,552,"82,507","94,865",87,149.4692029,171.8568841,466.5688406,488.0217557,"19,530,277",0,0,552,"82,507","94,865",87,149.4692029,171.8568841,466.5688406,488.0217557,"19,530,277",0,0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2015,SCK,570,"80,191","93,673",85.6,140.6859649,164.3385965,406.5210526,404.5363944,"22,733,038",0,0,570,"80,191","93,673",85.6,140.6859649,164.3385965,406.5210526,404.5363944,"22,733,038",0,0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2016,SCK,"1,316","93,096","110,733",84.1,70.74164134,84.14361702,"1,132.26",407.7482599,"138,977,304","25,776,398",0,"1,316","93,096","110,733",84.1,70.74164134,84.14361702,"1,132.26",407.7482599,"138,977,304","25,776,398",0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2017,SCK,"1,802","96,010","120,266",79.8,53.27968923,66.74028857,"1,026.59",413.8475471,"226,008,667","41,679,445",0,"1,801","96,006","120,252",79.8,53.30705164,66.76957246,"1,024.02",413.6297627,"226,005,866","41,679,445",0,1,4,14,28.6,4,14,"5,641","5,641","2,801",0,0,1,2,14,14.3,2,14,"5,318","5,318","2,801",0,0,Stockton (SCK),Stockton Metro (SCK)
14716,2018,SCK,"1,568","98,842","121,637",81.3,63.0369898,77.57461735,926.7850765,406.6523745,"201,551,150","38,104,381",0,"1,568","98,842","121,637",81.3,63.0369898,77.57461735,926.7850765,406.6523745,"201,551,150","38,104,381",0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2019,SCK,"2,312","101,208","135,048",74.9,43.77508651,58.41176471,"1,153.11",403.4306478,"305,420,340","58,420,838",0,"2,312","101,208","135,048",74.9,43.77508651,58.41176471,"1,153.11",403.4306478,"305,420,340","58,420,838",0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2020,SCK,"1,528","44,365","78,845",56.3,29.03468586,51.60013089,"1,293.05",413.8721966,"197,389,130","58,302,491",0,"1,528","44,365","78,845",56.3,29.03468586,51.60013089,"1,293.05",413.8721966,"197,389,130","58,302,491",0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2021,SCK,"1,769","69,235","106,156",65.2,39.13793103,60.00904466,"1,246.68",404.1515707,"267,482,716","68,697,760",0,"1,769","69,235","106,156",65.2,39.13793103,60.00904466,"1,246.68",404.1515707,"267,482,716","68,697,760",0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2022,SCK,"1,411","74,538","104,839",71.1,52.82636428,74.30120482,"1,067.18",407.3422684,"223,194,644","47,064,409",0,"1,411","74,538","104,839",71.1,52.82636428,74.30120482,"1,067.18",407.3422684,"223,194,644","47,064,409",0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2023,SCK,"1,257","67,685","88,501",76.5,53.84645982,70.40652347,"1,182.96",413.9508458,"210,091,058","54,873,865",0,"1,257","67,685","88,501",76.5,53.84645982,70.40652347,"1,182.96",413.9508458,"210,091,058","54,873,865",0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14716,2024M1-10,SCK,980,"51,638","69,057",74.8,52.69183673,70.46632653,"1,190.23",422.7034355,"136,705,633","39,756,474",0,980,"51,638","69,057",74.8,52.69183673,70.46632653,"1,190.23",422.7034355,"136,705,633","39,756,474",0,,,,,,,,,,,,,,,,,,,,,,,Stockton (SCK),Stockton Metro (SCK)
14718,2014,SCM,"2,248","7,474","18,374",40.7,3.324733096,8.173487544,91.14546263,91.14971903,"6,636,450","68,486","307,253","2,248","7,474","18,374",40.7,3.324733096,8.173487544,91.14546263,91.14971903,"6,636,450","68,486","307,253",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2015,SCM,"2,205","7,826","18,418",42.5,3.549206349,8.352834467,90.81451247,90.37720419,"6,485,380","55,755","255,669","2,205","7,826","18,418",42.5,3.549206349,8.352834467,90.81451247,90.37720419,"6,485,380","55,755","255,669",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
